time,open,high,low,close,DP,EMA,EMA,EMA,Volume
1782703140,24761.3,24762.3,24758.3,24762.3,24758,24741.041818317084,24755.20139444798,24762.03205073614,0
1782703200,24761.8,24765.3,24757.3,24764.3,24758,24741.273243010448,24755.558202508844,24762.248045904125,0
1782703260,24764.8,24765.8,24761.8,24762.3,24758,24741.48246447303,24755.822586724185,24762.252993913255,0
1782703320,24766.3,24769.8,24762.8,24769.3,24758,24741.759255871308,24756.351112735003,24762.924137350088,0
1782703380,24768.8,24769.3,24765.8,24767.3,24758,24742.013392628807,24756.780480863043,24763.34088617389,0
1782703440,24764.8,24764.8,24759.8,24760.8,24758,24742.200324045436,24756.938109064493,24763.09889701447,0
1782703500,24761.3,24763.8,24759.3,24762.8,24758,24742.405295945482,24757.167987140394,24763.070430632142,0
1782703560,24763.3,24767.8,24762.3,24767.8,24758,24742.657979567914,24757.58492882116,24763.520865810035,3
1782703620,24768.3,24773.8,24768.3,24773.8,24758,24742.967850417983,24758.22081396543,24764.499830970984,1
1782703680,24774.3,24776.3,24770.8,24771.3,24758,24743.249762354124,24758.733723221685,24765.147466116607,5
1782703740,24769.8,24771.8,24766.8,24768.3,24758,24743.499018450104,24759.108871330638,24765.447707438834,0
1782703800,24766.3,24771.8,24766.3,24768.3,24758,24743.745794385923,24759.469307749045,24765.71935434942,0
1782703860,24767.8,24768.8,24765.3,24765.8,24758,24743.965239217905,24759.71757019026,24765.72703488757,0
1782703920,24765.3,24766.3,24755.8,24758.3,24758,24744.10787365355,24759.661979202407,24765.019698231612,0
1782703980,24757.8,24758.3,24748.8,24749.3,24758,24744.15953660227,24759.255627076822,24763.522584114315,0
1782704040,24749.8,24750.3,24747.3,24750.3,24758,24744.220635740556,24758.904426014986,24762.263290389143,3
1782704100,24751.8,24752.8,24742.3,24742.8,24758,24744.206500061544,24758.27287989675,24760.409643685416,2
1782704160,24742.3,24745.3,24738.3,24741.3,24758,24744.177579662923,24757.607276763545,24758.589677620137,1
1782704220,24739.8,24745.8,24739.3,24739.8,24758,24744.134021656326,24756.90895218458,24756.800184513457,0
1782704280,24739.3,24741.8,24733.5,24735,24758,24744.043135868702,24756.04977758911,24754.723976464556,0
1782704340,24735.5,24739.4,24735,24738.9,24758,24743.991960387422,24755.377237291497,24753.21693108698,0
1782704400,24738.4,24742.3,24736.4,24739.8,24758,24743.95024933879,24754.766365240852,24751.939128126316,0
1782704460,24739.3,24746.3,24739.1,24740.6,24758,24743.916913524474,24754.210821505916,24750.859211161904,0
1782704520,24741.6,24745.8,24739.8,24741.3,24758,24743.890874583933,24753.704514780195,24749.948810098864,0
1782704580,24740.8,24742.3,24736.3,24736.8,24758,24743.820318617923,24753.04159263195,24748.6965424704,0
1782704640,24736.3,24739.8,24733.8,24736.3,24758,24743.745489576948,24752.38505958756,24747.51591937798,0
1782704700,24736.8,24743.8,24734.8,24743.8,24738,24743.746031969218,24752.048390584125,24747.162022294364,0
1782704760,24744.3,24747.3,24741.8,24745.8,24738,24743.76646946206,24751.803355659256,24747.032305885376,0
1782704820,24746.3,24750.8,24742.8,24749.8,24738,24743.82650459179,24751.72479269223,24747.295895801053,1
1782704880,24748.8,24750.8,24747.8,24750.3,24738,24743.890917481425,24751.668918469004,24747.58200096286,1
1782704940,24749.8,24756.3,24749.8,24753.8,24738,24743.98951531743,24751.752490293748,24748.17419134735,0
1782705000,24753.3,24760.3,24752.8,24757.3,24738,24744.121957951087,24751.97003969399,24749.043315980936,1
