time,open,high,low,close,DP,EMA,EMA,EMA,Volume
1778559300,24146.8,24160.8,24142.8,24159.8,24158,24251.013294821296,24190.3336639734,24167.6900319696,3
1778559600,24159.3,24164.3,24149.3,24153.3,24158,24250.041023231035,24188.881363425426,24166.3195527344,2
1778559900,24152.3,24159.3,24151.3,24154.6,24158,24249.09136130834,24187.536996232273,24165.203404854932,5
1778560200,24155.1,24158.5,24146.3,24155.8,24158,24248.163089056514,24186.292408144735,24164.307842487797,16
1778560500,24156.3,24160.9,24153.8,24156.3,24158,24247.249028468887,24185.116235276313,24163.545190822293,0
1778560800,24155.8,24163.3,24152.6,24161.8,24158,24246.398789379644,24184.201873108614,24163.37898217255,1
1778561100,24160.8,24171.3,24153.3,24154.8,24158,24245.487358639548,24183.048858476905,24162.561936251357,23
1778561400,24154.3,24155.8,24136.3,24142.3,24158,24244.460618752586,24181.45086402683,24160.632228036942,1
1778561700,24140.3,24144.3,24131,24135.8,24158,24243.379418565994,24179.660634064992,24158.267253938186,2
1778562000,24136.8,24154.8,24128.3,24154.8,24158,24242.49803131658,24178.685707238914,24157.937039277407,31
1778562300,24154.3,24159.3,24141.8,24145.8,24158,24241.53586185074,24177.396071660918,24156.781130774798,5
1778562600,24146.3,24149.5,24136.9,24145.3,24158,24240.578291086058,24176.13740218402,24155.687689748625,2
1778562900,24146.3,24153.8,24140.3,24153.3,24158,24239.709850378735,24175.24181778465,24155.460290724946,5
1778563200,24154.3,24159.3,24144.8,24149.8,24158,24238.815225001832,24174.24409944015,24154.92121541781,27
1778563500,24150.3,24155.2,24144.8,24149.1,24158,24237.922536195845,24173.258056324852,24154.366813949448,6
1778563800,24149.6,24168.3,24146.8,24152.8,24158,24237.075545785938,24172.45577960623,24154.21759357331,32
1778564100,24152.3,24161.8,24137.3,24153.8,24158,24236.24693339006,24171.724180405985,24154.177822756803,25
1778564400,24152.8,24156.8,24147.8,24155.3,24158,24235.441491266774,24171.08009489987,24154.284696779963,3
1778564700,24156.3,24175.3,24155.8,24168.3,24158,24234.773416726806,24170.971071570464,24155.619487562824,21
1778565000,24167.8,24170.8,24151.8,24159.8,24158,24234.02741258027,24170.532990332405,24156.01763160446,11
1778565300,24160.8,24172.6,24158.3,24169.8,24158,24233.38833384813,24170.504245613487,24157.33023811832,8
1778565600,24170.3,24186.3,24168.3,24180.1,24158,24232.858101670536,24170.880549707075,24159.498786868957,131
1778565900,24180.6,24184.1,24157.3,24177.4,24158,24232.306279763365,24171.136214424445,24161.203664310007,108
1778566200,24177.9,24183.7,24165.8,24172.6,24158,24231.712187427413,24171.193617780347,24162.289029613818,49
1778566500,24174.6,24180.3,24163.3,24164.8,24158,24231.046394517685,24170.942887671314,24162.528169650595,68
1778566800,24164.3,24168.3,24150.8,24152.3,24158,24230.26284830358,24170.211794037143,24161.5540582553,108
1778567100,24151.8,24158.3,24146.3,24150.5,24158,24229.469188121457,24169.438782506273,24160.501290802415,92
1778567400,24151,24155.8,24132.5,24146.3,24158,24228.641634010797,24168.531379270735,24159.14878691647,77
1778567700,24146.8,24149.8,24120.8,24129.3,24158,24227.65316004054,24166.992893809136,24156.306045305377,67
1778568000,24128.3,24137.3,24122.3,24137.3,24158,24226.754123622224,24165.828466600935,24154.495945752482,85
1778568300,24137.8,24141.8,24122.3,24124.8,24122,24225.73965473046,24164.21950712639,24151.66776044272,115
1778568600,24124.3,24124.3,24088.3,24089.8,24122,24224.387021350056,24161.301095082217,24145.77559278151,278
1778568900,24090.3,24091.3,24055.8,24068.3,24122,24222.833916660005,24157.65399331429,24138.396964897554,459
1778569200,24067.8,24070.8,24020.3,24033,24122,24220.945021966872,24152.76560141961,24128.359158716834,1173
1778569500,24033.5,24052.5,24012.3,24033,24122,24219.07492224581,24148.068911167862,24119.277334077135,381
1778569800,24033.4,24090.9,24030.1,24085.1,24122,24217.74183844237,24145.599542102456,24116.022349879313,401
1778570100,24086.1,24106.8,24064.8,24102.3,24122,24216.593163432994,24143.901520843538,24114.715459414616,305
1778570400,24102.4,24136.4,24100.4,24121.6,24122,24215.647957826695,24143.026951398693,24115.371129946558,300
1778570700,24122.1,24154.2,24106.8,24152.8,24122,24215.0226050125,24143.410208206587,24118.93578423736,406
1778571000,24152.6,24182.5,24151.3,24180.1,24122,24214.675116405408,24144.849023571034,24124.760947643328,368
1778571300,24180.2,24202.5,24176.2,24193.5,24122,24214.46441872973,24146.75690499962,24131.307524058248,312
1778571600,24191.2,24197.2,24174.2,24178.2,24122,24214.10357874237,24147.989967548656,24135.77347414794,173
1778571900,24177.2,24186.2,24157.2,24182.7,24188,24213.79110532205,24149.351145291846,24140.24266708623,331
1778572200,24183.1,24188.6,24156.6,24175.6,24188,24213.41109432382,24150.380512143147,24143.610032125634,306
1778572500,24175.7,24182.1,24132.2,24137.1,24188,24212.651779952437,24149.859707745378,24142.99002906605,224
1778572800,24136.3,24141.3,24106.3,24114.1,24188,24211.671165226544,24148.457366265167,24140.238597726428,247
1778573100,24114,24130.1,24106.3,24119.7,24188,24210.756029254142,24147.329626411632,24138.2825408001,140
1778573400,24118.7,24151,24115.7,24129.2,24188,24209.944526475494,24146.61866067,24137.417536914378,237
1778573700,24129.7,24161,24114.2,24159.6,24188,24209.44358591355,24147.12773280059,24139.530152446343,196
1778574000,24160.5,24178.8,24158.6,24161.5,24188,24208.966535307445,24147.691351122136,24141.622518880024,168
1778574300,24162,24163.6,24136.7,24150.3,24188,24208.38278868747,24147.79365107813,24142.448945653356,160
1778574600,24150.5,24164.2,24141.2,24149,24188,24207.791915168193,24147.840958878987,24143.07285559113,122
1778574900,24148.5,24166.6,24136.7,24159.4,24188,24207.31040357448,24148.294254609224,24144.62782172531,135
1778575200,24157.4,24163.2,24146,24156.9,24188,24206.808807519013,24148.631734820625,24145.796600608614,49
1778575500,24157.4,24188.8,24151.3,24153.3,24150,24206.27638157355,24148.814804043344,24146.51121007446,273
1778575800,24152.6,24156.3,24129,24130.1,24150,24205.518407627544,24148.08089015929,24144.948237686414,200
1778576100,24131.1,24137.4,24120,24133.2,24150,24204.798821481996,24147.49732583932,24143.829357906758,106
1778576400,24134.4,24145.3,24119.8,24125.8,24150,24204.012763556802,24146.646450316206,24142.11227620135,121
1778576700,24126.3,24131.3,24103.9,24120.4,24150,24203.180795760218,24145.617177754786,24140.04444037265,140
1778577000,24120.6,24146.9,24117.3,24143,24150,24202.581981872056,24145.51454333303,24140.325922241922,170
1778577300,24143.5,24149,24127.1,24133,24150,24201.88962384348,24145.023776927814,24139.62821536174,80
1778577600,24133.1,24156.1,24126.1,24148.6,24150,24201.35937883011,24145.16402096986,24140.482671041573,77
1778577900,24149.6,24156.2,24138.7,24149.1,24150,24200.839385010906,24145.31837308869,24141.303369037614,91
1778578200,24149.6,24212.9,24142.1,24164.8,24150,24200.480784165025,24146.08235845776,24143.541143414983,944
1778578500,24164.9,24171.9,24144.2,24160.9,24150,24200.086945516618,24146.663442439807,24145.19436785165,105
1778578800,24160.3,24168.8,24134.6,24134.9,24150,24199.43831919307,24146.20213097158,24144.21395186578,64
1778579100,24134.4,24143.2,24118.2,24128.2,24122,24198.72948019612,24145.496165051125,24142.688813592846,146
1778579400,24127.7,24128.8,24091.3,24096.7,24122,24197.7142614877,24143.582589951082,24138.308926584003,158
1778579700,24096.2,24105.1,24091.6,24103.7,24122,24196.778796199265,24142.018566815746,24135.01283833791,83
1778580000,24105.4,24123.7,24094.9,24109.2,24122,24195.90736539131,24140.73156419552,24132.554472781918,140
1778580300,24109.4,24113.5,24097.8,24107,24122,24195.02271498941,24139.408757756482,24130.120713469354,93
1778580600,24107.5,24126.9,24103.9,24109.2,24122,24194.168757626332,24138.224100589563,24128.12826456751,123
1778580900,24109.5,24110,24092.1,24093.7,24122,24193.16906849572,24136.478057429187,24124.849382227745,107
1778581200,24093.5,24112.5,24091.5,24109.9,24122,24192.34052055049,24135.43578066726,24123.425631539387,92
1778581500,24109.4,24117.8,24101.9,24115.3,24122,24191.573948206704,24134.64614220972,24122.65176186897,132
1778581800,24113.1,24115.7,24085.3,24093.1,24122,24190.59410792604,24133.016881730906,24119.837308357637,119
1778582100,24092.9,24104.2,24078.8,24084.8,24122,24189.541430235233,24131.126023623812,24116.500421847384,183
1778582400,24086.8,24093,24081.2,24089.3,24122,24188.544003068713,24129.48578740327,24113.909905480967,179
1778582700,24089.1,24094.8,24078.9,24094.4,24088,24187.607246819272,24128.109874171772,24112.051819244683,90
1778583000,24095.2,24102.2,24075.3,24082.1,24088,24186.557423467835,24126.305565380724,24109.199265030904,102
1778583300,24082.6,24099.1,24079.4,24098.1,24088,24185.677250099998,24125.199464777557,24108.142192170817,61
1778583600,24096.4,24107.5,24075.7,24093.4,24088,24184.759068506963,24123.952426943142,24106.738173868835,355
1778583900,24093.6,24118.1,24074.6,24118.1,24088,24184.09579419346,24123.722920004195,24107.820252547994,112
1778584200,24116.2,24153.6,24101.8,24103.4,24088,24183.292850967657,24122.925942749127,24107.39927611485,540
1778584500,24103.9,24106.1,24077.6,24085.6,24088,24182.320782798823,24121.462180288378,24105.323154580103,141
1778584800,24088.1,24102.1,24082.3,24098.3,24088,24181.484755109283,24120.553859492757,24104.65428271533,103
1778585100,24098.8,24105.2,24089.1,24097.1,24088,24180.645105804713,24119.634100296964,24103.934827218633,113
1778585400,24097.9,24104.9,24080.7,24089,24088,24179.733214204665,24118.432763030418,24102.51246272162,82
1778585700,24089.5,24104,24081.9,24103,24088,24178.969699635465,24117.82755663707,24102.558894843372,167
1778586000,24101.4,24118.8,24101.4,24111,24088,24178.293384216206,24117.55980931797,24103.362809620194,67
1778586300,24110.6,24112.9,24095.2,24106.4,24102,24177.57802715933,24117.12216973687,24103.652065846843,72
1778586600,24108,24111.4,24088.1,24096.6,24102,24176.772275645304,24116.3173787668,24102.980440528096,111
1778586900,24096.4,24099.4,24086.9,24095.1,24102,24175.95961618615,24115.48532469751,24102.22992238256,63
1778587200,24094.6,24104,24081.9,24088.7,24102,24175.091361298724,24114.434919807412,24100.94135834613,437
1778587500,24089.2,24100.9,24053.4,24064.4,24102,24173.989954718636,24112.472766089475,24097.46122897983,332
1778587800,24063.4,24072.9,24053.8,24066,24102,24172.915427806012,24110.6503046742,24094.464921457944,103
1778588100,24066.1,24093.4,24060.1,24081.7,24102,24172.00781160894,24109.514998608545,24093.249214652427,92
1778588400,24080.9,24082.5,24057.3,24064.3,24102,24170.936092090444,24107.74186140821,24090.49214659029,109
1778588700,24064.8,24075,24056.4,24073.7,24102,24169.968568786062,24106.406886451023,24088.892894534074,77
1778589000,24074.4,24091.7,24047.2,24084.3,24102,24169.116145216052,24105.539949727452,24088.45547600702,119
1778589300,24084.8,24114.9,24080.4,24113.1,24102,24168.558770636788,24105.83642228716,24090.80257353016,189
1778589600,24111.9,24124,24107.2,24114.4,24102,24168.019877396622,24106.172248864135,24093.049947479667,153
1778589900,24114.9,24142.6,24114.8,24133.7,24138,24167.678386079242,24107.251768516522,24096.92138105303,181
1778590200,24134.8,24165.3,24131.9,24162.6,24138,24167.627854874474,24109.422287398225,24103.17648761941,239
1778590500,24162.1,24163.8,24135.6,24139.6,24138,24167.34897074637,24110.605727108097,24106.64539356042,233
1778590800,24139.7,24141.7,24101.9,24104.4,24138,24166.722612828496,24110.36236526072,24106.431546554664,174
1778591100,24104.9,24113.9,24094.4,24105.9,24138,24166.11741270085,24110.187370544612,24106.38092307327,66
1778591400,24106.2,24111.7,24095.2,24098.4,24138,24165.443607599347,24109.725120719333,24105.62083516153,125
1778591700,24097.9,24106.1,24080.6,24097.5,24138,24164.76755180234,24109.245704220535,24104.847422289004,99
1778592000,24097.3,24097.3,24071.4,24072.3,24138,24163.847476660027,24107.796853074633,24101.74766778529,103
1778592300,24071.8,24074.3,24047.8,24051.3,24138,24162.727601270373,24105.58129020896,24096.943127996215,197
1778592600,24051.8,24064.9,24042,24042.6,24138,24161.532301755244,24103.11143569096,24091.767591996577,317
1778592900,24043.1,24057,24031,24051,24138,24160.432477857183,24101.06784997759,24087.88496418738,208
1778593200,24048.8,24058.5,24032.6,24038.3,24138,24159.21722932129,24098.606365664742,24083.16258664572,219
1778593500,24037.8,24053.2,24019.2,24035.8,24038,24157.98919718874,24096.14337093279,24078.651864108033,266
1778593800,24037.1,24041.6,24019.1,24025.6,24038,24156.671891744078,24093.376964229545,24073.599305621552,158
1778594100,24026.1,24030.4,24016,24028.1,24038,24155.392569438165,24090.817083279366,24069.2660384195,196
1778594400,24027.6,24039.4,24020.5,24039.4,24038,24154.238414518382,24088.800727072332,24066.42165380812,179
1778594700,24039.9,24056.4,24034.8,24052,24038,24153.22111686148,24087.35756130479,24065.04816296925,192
1778595000,24052.4,24068.2,24040.3,24063.2,24038,24152.325384355398,24086.410205959506,24064.872147448372,169
1778595300,24064.2,24072.8,24039.9,24046.9,24038,24151.27637555584,24084.860786117955,24063.16051435805,154
1778595600,24047.1,24048.1,24024.8,24034.7,24038,24150.11641161996,24082.89369646627,24060.449989181092,208
1778595900,24034.2,24040.9,24019,24039,24038,24149.010775683444,24081.17237503622,24058.407133068606,224
1778596200,24038.5,24042.8,24003.7,24023.8,24038,24147.764897318433,24078.92247797598,24055.1112156335,257
1778596500,24023.3,24029.8,24015.9,24028.7,24038,24146.580171971982,24076.952969035745,24052.595861763642,111
1778596800,24030,24042.5,24025.7,24031.7,24038,24145.437085683705,24075.17834279905,24050.605779690915,146
1778597100,24032.2,24039.1,23997.7,24001,24002,24143.99990075153,24072.269388179477,24045.881419720354,207
1778597400,23998.5,24001.8,23981.3,23987.2,24002,24142.4397027341,24068.933333741064,24040.292713080322,233
1778597700,23987.4,23990.5,23970.8,23973.8,24002,24140.76169574172,24065.202614770827,24033.960073739338,246
1778598000,23972.3,23980.4,23936.5,23952.5,24002,24138.88844503782,24060.78290438766,24026.201971478447,427
1778598300,23953,23967,23940.9,23960.3,24002,24137.11144558471,24056.84239833324,24019.925593242406,338
1778598600,23961.4,23973.9,23952.2,23953.9,24002,24135.288446126156,24052.805441535857,24013.637441505034,131
1778598900,23953.4,23960.4,23946.2,23947.2,24002,24133.41691929903,24048.664051671705,24007.310066123602,201
1778599200,23948.3,23952,23928.6,23931.1,24002,24131.403815624413,24044.053696704188,24000.05196458802,301
1778599500,23930.6,23972,23924.8,23971,24002,24129.807757757502,24041.188845853045,23997.28511081773,582
1778599800,23971,23983,23959.5,23960.5,24002,24128.123103451457,24038.02457738822,23993.78176693033,1093
1778600100,23960,23969,23942,23957.6,24002,24126.42635615343,24034.870672392604,23990.335884365537,414
1778600400,23958.1,23978,23957,23973.8,24002,24124.90768594295,24032.475744063482,23988.761038235487,230
1778600700,23974.3,23982.3,23963.5,23965,23958,24123.316564689787,24029.82963645315,23986.49808221306,87
1778601000,23964.5,23982.1,23960.5,23972.6,23958,24121.81689737944,24027.585336984397,23985.174455335626,115
1778601300,23971.1,23974.1,23958.6,23962.6,23958,24120.232649644324,24025.036892396773,23983.02450720842,79
1778601600,23963.1,23979.1,23948.6,23978.9,23958,24118.826354622986,24023.22760249886,23982.631696998094,145
1778601900,23978.4,23978.9,23958.9,23962.6,23958,24117.27186353221,24020.85004945969,23980.723916331608,62
1778602200,23961.6,23989.1,23959.1,23983.6,23958,24115.941795238356,24019.38926320637,23980.99782906193,52
1778602500,23983.1,23995.9,23980.6,23993.1,23958,24114.719488818075,24018.35831170808,23982.150416770317,87
1778602800,23991.6,23998.6,23980.1,23988.1,23958,24113.45959340695,24017.171711248942,23982.71704374457,51
1778603100,23987.6,23989.6,23971.6,23977.6,23958,24112.107756656635,24015.619879435257,23982.22970624509,83
1778603400,23977.1,23978.6,23964.6,23977.6,23958,24110.76937101826,24014.12890377113,23981.788781840794,31
1778603700,23977.1,23993.6,23977.1,23988.1,23958,24109.54878026186,24013.10816244677,23982.38985023691,47
1778604000,23988.6,23994.6,23976.6,23982.6,23958,24108.285608318954,24011.911763919445,23982.40986450006,27
1778604300,23983.1,23988.1,23971.6,23974.7,23988,24106.95639828593,24010.45247905986,23981.67559169053,18
1778604600,23974.2,23987.7,23972.6,23984.9,23988,24105.741906760697,24009.45042105751,23981.982678196197,18
1778604900,23984.4,23987.4,23977.7,23987,23988,24104.56039525064,24008.570012388587,23982.46051836799,21
1778605200,23987.5,24012.6,23987.5,24007.6,23988,24103.595615198396,24008.531972687073,23984.854754713895,42
1778605500,24007.1,24023.4,24005.6,24013.2,23988,24102.6961563407,24008.7150325817,23987.554301884,84
1778605800,24014,24022.6,24004.6,24011.1,23988,24101.784751799994,24008.808560715748,23989.796749323617,120
1778606100,24010.6,24032.1,24010.6,24029.2,23988,24101.062515463676,24009.608225001404,23993.549439864226,32
1778606400,24029.7,24042.6,24027.6,24031.6,23988,24100.37134615558,24010.47064755037,23997.1733027343,79
1778606700,24031.1,24034.6,24014.1,24014.6,23988,24099.517899925177,24010.63258294055,23998.832988188176,75
1778607000,24014.1,24028.6,24009.6,24021.6,23988,24098.74259743836,24011.062677727197,24001.001275027396,53
1778607300,24021.1,24023.6,24008.6,24017.6,23988,24097.935208409122,24011.31904330652,24002.58210597717,40
1778607600,24015.6,24022.6,24013.1,24017.6,23988,24097.13585310157,24011.565355333718,24004.01238159839,36
1778607900,24017.1,24030.6,24017.1,24027.4,24022,24096.44196401598,24012.186321791218,24006.239773827114,31
1778608200,24028.4,24029.4,24014.6,24024.2,24022,24095.72313850338,24012.657446426856,24007.950271557864,116
1778608500,24023.5,24026.1,24015.1,24020.7,24022,24094.9766396128,24012.972840684626,24009.164531409497,19
1778608800,24020.2,24031.1,24007.6,24023.1,24022,24094.26144916889,24013.36998418719,24010.491718894307,216
1778609100,24022.6,24025.4,24012.2,24018.1,24022,24093.503623804027,24013.555475003377,24011.216317094848,26
1778609400,24018.6,24022.1,24005.6,24017.6,24022,24092.748363865678,24013.714083826773,24011.82428689534,21
1778609700,24018.1,24026.6,24017.6,24024.6,24022,24092.070270692886,24014.140982500234,24013.041021476736,39
1778610000,24024.1,24038.1,24023.1,24037.6,24022,24091.528277949674,24015.060943970813,24015.379971812286,41
1778610300,24038.1,24052.6,24036.1,24040.6,24022,24091.02152891535,24016.0624755798,24017.781879258735,60
1778610600,24041.1,24046.6,24039.1,24040.1,24022,24090.514847035596,24017.00512359628,24019.907414567428,29
1778610900,24039.6,24046.3,24034.1,24039.6,24022,24090.00823164221,24017.89119718074,24021.78289889434,44
1778611200,24039.1,24048.1,24038.6,24045.6,24022,24089.566358690543,24018.977816899143,24024.051194237738,16
1778611500,24046.1,24047.7,24036.6,24043.1,24038,24089.104006862777,24019.923784863884,24025.865366215097,13
1778611800,24043.6,24051.6,24039.6,24048.1,24038,24088.69600679449,24021.028734477066,24027.98295038509,13
1778612100,24047.6,24053.6,24040.9,24041.4,24038,24088.225399761708,24021.827607634827,24029.260764634128,30
1778612400,24040.4,24045.9,24037.6,24039.6,24038,24087.74156493821,24022.524564198167,24030.24545371659,11
1778612700,24039.1,24046.1,24037.1,24043.6,24038,24087.302345386586,24023.35105187667,24031.517315267392,26
1778613000,24044.1,24063.9,24044.1,24059.6,24038,24087.026700158858,24024.772579254055,24034.1918566705,51
1778613300,24060.1,24063.6,24047.1,24048.1,24038,24086.639369809018,24025.687380067622,24035.5164417495,35
1778613600,24048.6,24048.6,24039.6,24045.6,24038,24086.23101787062,24026.468267123793,24036.4767806305,18
1778613900,24045.1,24049.6,24044.1,24044.7,24038,24085.81777391171,24027.183237040506,24037.259944379974,35
1778614200,24045.2,24063.6,24045.2,24062.1,24038,24085.581776161343,24028.552521862446,24039.625663962834,63
1778614500,24062.6,24064.3,24054.1,24058.1,24038,24085.308325652277,24029.71124649529,24041.385124537803,47
1778614800,24057.1,24066.9,24055.1,24064.6,24038,24085.10227266071,24031.07943290724,24043.596065058013,69
1778615100,24064.1,24066.1,24059.1,24062.1,24058,24084.87339432578,24032.29592573441,24045.358344576296,50
1778615400,24064.6,24081.6,24062.6,24067.1,24058,24084.696544630995,24033.66079139188,24047.42897842617,132
1778615700,24066.6,24073.2,24048.7,24063.1,24058,24084.481653639643,24034.815270160827,24048.921456671298,204
1778616000,24063.6,24065.1,24020.2,24025.3,24058,24083.892781464125,24034.442122311382,24046.671794131173,8
1778616300,24024.3,24027.5,24009.1,24015.4,24058,24083.21126125055,24033.69537241682,24043.693528023443,0
1778616600,24016.5,24031,24011.1,24029.5,24058,24082.676820840097,24033.53084800832,24042.341763449782,0
1778616900,24028.4,24039.7,24022.5,24023.4,24058,24082.08700172726,24033.13355985113,24040.537785978373,0
1778617200,24024.5,24031.2,24017.7,24020.1,24058,24081.470215640424,24032.62243985697,24038.591330170908,0
1778617500,24019.1,24026.5,24011.3,24022.8,24058,24080.88643240022,24032.237246137087,24037.087393964153,0
1778617800,24023.5,24028.2,24008.7,24009.8,24058,24080.179104714647,24031.35735413171,24034.488594538994,0
1778618100,24008.7,24029.5,24008,24026.9,24058,24079.64896436923,24031.182555930467,24033.765871249565,0
1778618400,24028,24029.7,24020.9,24023.4,24058,24079.089273181475,24030.877357658683,24032.778645416274,0
1778618700,24023.2,24028.3,24022.1,24025,24022,24078.551071458274,24030.646873044618,24032.037822043294,0
1778619000,24024,24034.7,24024,24032.6,24022,24078.09384686665,24030.723466258554,24032.091362801075,0
1778619300,24033.6,24035.7,24024.7,24027.8,24022,24077.59341057942,24030.608820522924,24031.682661581926,0
1778619600,24027.7,24030.7,24024.5,24027.4,24022,24077.09397365823,24030.482984423987,24031.274789050316,0
1778619900,24027,24027.2,24020.6,24020.6,24022,24076.531844567104,24030.09541640736,24030.258142474097,0
1778620200,24023,24024,24020.4,24024,24022,24076.009139646038,24029.856380469817,24029.662128905136,0
1778620500,24023.9,24023.9,24015,24019.3,24022,24075.444869599807,24029.44240476512,24028.6752594856,0
1778620800,24017.5,24020.5,24015.6,24020.1,24022,24074.894174379908,24029.076035950802,24027.85856810602,0
1778621100,24019.9,24020.1,24019.7,24020.1,24022,24074.348958714436,24028.724034540966,24027.119656857827,0
1778621400,24020.6,24025.5,24019.4,24025.5,24022,24073.862899423744,24028.597601813868,24026.96540382375,0
1778621700,24025.8,24026.2,24023.3,24024.3,24022,24073.369736245397,24028.4290684094,24026.711555840535,0
1778622000,24025,24025.2,24024.2,24024.4,24022,24072.882475188228,24028.27106572668,24026.491407665246,0
1778622300,24023.6,24026.3,24023.6,24025.2,24022,24072.408022698794,24028.150631776614,24026.36841645903,0
1778622600,24025.9,24026.5,24025.4,24026.1,24022,24071.94724635353,24028.0702148442,24026.34285298674,0
1778622900,24025.9,24028.4,24025,24026.2,24022,24071.492049872402,24027.996873085605,24026.329247940386,0
1778623200,24035.6,24047.9,24032,24043,24022,24071.208546888596,24028.585231003817,24027.91693861273,0
1778623500,24044,24050.7,24039.4,24042.5,24022,24070.922889705624,24029.130908219355,24029.305801601993,0
1778623800,24043,24044.9,24038,24043.9,24022,24070.65400523094,24029.710088289183,24030.695725258945,0
1778624100,24042.8,24055.4,24042.8,24054.2,24022,24070.490283785854,24030.670476983723,24032.934227615235,0
1778624400,24053.7,24058.7,24052.7,24056.9,24022,24070.355057081517,24031.69908572946,24035.21668212807,0
1778624700,24056.6,24058.5,24050.2,24054.7,24022,24070.199285369265,24032.60108236752,24037.072236211112,0
1778625000,24054.1,24059.5,24051.3,24055.6,24022,24070.05401884818,24033.50300070605,24038.836785143387,0
1778625300,24056.1,24057.7,24051.9,24051.9,24022,24069.873381844714,24034.224451658753,24040.080900844016,0
1778625600,24053,24053.1,24046.6,24047.6,24022,24069.65175615472,24034.74898296625,24040.79700552554,0
1778625900,24048.1,24053.1,24047.6,24048.6,24050,24069.442285944224,24035.29216010483,24041.54014785644,0
1778626200,24049.2,24053.4,24044.7,24050.3,24050,24069.251815437317,24035.880702845818,24042.374419489162,0
1778626500,24049.8,24049.8,24035.5,24035.7,24050,24068.917966527493,24035.873616459707,24041.738760490196,0
1778626800,24036.2,24044.9,24030.7,24030.7,24050,24068.53768825359,24035.670729539717,24040.68744996732,0
1778627100,24031.2,24039.6,24026.4,24033.9,24050,24068.193034639127,24035.60128916561,24040.04102616091,0
1778627400,24034.4,24047.2,24032.5,24035.6,24050,24067.868725836746,24035.601238610096,24039.61807128844,0
1778627700,24036.1,24040.9,24031,24031.5,24050,24067.506847967725,24035.440405723424,24038.844921641925,0
1778628000,24032.1,24032.1,24024.8,24029.5,24050,24067.128670376005,24035.207448636233,24037.9549291046,0
1778628300,24030.1,24031.5,24025.4,24027.3,24050,24066.732365198135,24034.897352611282,24036.940173951778,0
1778628600,24026.2,24027.8,24021.4,24021.9,24050,24066.286272012083,24034.387652508878,24035.50777643256,0
1778628900,24021.4,24023.3,24012.7,24016.1,24050,24065.786906121415,24033.670489665394,24033.659416772316,0
1778629200,24016.6,24017.5,23994.8,23998.9,24050,24065.121364766972,24032.306941051065,24030.348996127334,0
1778629500,23998.4,24007.3,23996.1,24001.6,24002,24064.489311386205,24031.102747284356,24027.610996496158,0
1778629800,24000.6,24014.8,24000.6,24008.1,24002,24063.92822371072,24030.2006787634,24025.752806353667,0
1778630100,24007,24007.2,23992.6,23993.1,24002,24063.22346526584,24028.745750184444,24022.643015272366,0
1778630400,23993,24011.8,23985.2,24007.3,24002,24062.667012875136,24027.904740373287,24021.181775722616,0
1778630700,24005.7,24018.6,24003.1,24006.4,24002,24062.10714210026,24027.061417221394,24019.773987558558,0
1778631000,24007,24008.1,23996.5,24002.8,24002,24061.51702128334,24026.109989095065,24018.157417314884,0
1778631300,24001.8,24041.1,23996.9,24039.1,24002,24061.293966345198,24026.619401287415,24020.15194899918,23
1778631600,24038.6,24051.9,24027.4,24034.4,24002,24061.02636469002,24026.924522805555,24021.508906237355,8
1778631900,24034.9,24037.9,24019.4,24027.9,24002,24060.696749120965,24026.96277681318,24022.117581833798,2
1778632200,24028.4,24029.4,24010.9,24021.9,24002,24060.31071181628,24026.764236545998,24022.096859754387,3
1778632500,24020.9,24033.9,24016.4,24030.9,24002,24060.018067917612,24026.926423348115,24022.935254063494,4
1778632800,24031.4,24043.4,24024.5,24030.5,24002,24059.72435579903,24027.066563608973,24023.655706057445,5
1778633100,24029.5,24033.6,24024.1,24027.2,24022,24059.400730368194,24027.07179640862,24023.993257861497,2
1778633400,24026.7,24034.5,24019.9,24033.5,24022,24059.143011658063,24027.32388282397,24024.89866187469,0
1778633700,24034,24042.5,24031.5,24037.9,24022,24058.931638407736,24027.738632517146,24026.13688455329,1
1778634000,24037.4,24052.9,24036.4,24047.4,24022,24058.81689573701,24028.509666536083,24028.161943167263,5
1778634300,24047.9,24051.4,24039.4,24048.9,24022,24058.718220157538,24029.309287456235,24030.13699619895,0
1778634600,24049.4,24062,24044.8,24050.4,24022,24058.63545179776,24030.136374222657,24032.066806084764,0
1778634900,24049.9,24051.9,24031.9,24040.4,24022,24058.45400451619,24030.53886935118,24032.8604436005,3
1778635200,24039.9,24057.4,24039.7,24055.4,24022,24058.42361641155,24031.513815651135,24035.007068019502,7
1778635500,24055.1,24067.9,24050.6,24067.4,24022,24058.512933661186,24032.92111699815,24038.0921091605,2
1778635800,24067.9,24075.6,24054,24060.6,24022,24058.53370049043,24034.00656339038,24040.235717811884,33
1778636100,24061.1,24068.9,24054.9,24067.4,24022,24058.621922376096,24035.31610992409,24042.82279230599,0
1778636400,24066.9,24073.9,24063.9,24070.4,24022,24058.739117178324,24036.691948750595,24045.449193038752,0
1778636700,24070.9,24079.9,24065.4,24079.4,24088,24058.94469810192,24038.36677428979,24048.682603225538,0
1778637000,24078.9,24082.9,24066.1,24068.4,24088,24059.038780707873,24039.544547847054,24050.560450537392,6
1778637300,24069.4,24070.9,24053.9,24059.4,24088,24059.042374929686,24040.323193029522,24051.402312390976,8
